,0
2499,3215674.8607384874
2500,3157440.371180842
2501,3135689.751588543
2502,3127508.3100042418
2503,3128959.5004691603
2504,3148525.8027901035
2505,3098084.9659995083
2506,3037244.4390869522
2507,3003718.088937385
2508,2962931.5707049444
2509,2903619.797084968
2510,2853039.6442646002
2511,2761080.5257765725
2512,2891915.6200079727
2513,2916008.4316232037
2514,2897861.3745035147
2515,2916432.3772257236
2516,2955466.017637658
2517,2883692.5422554873
2518,2990083.134516356
2519,3000195.0082019707
2520,3014956.243536811
2521,3025986.894094498
2522,3015307.148512556
2523,3004698.910514946
2524,3007553.541750047
2525,3024536.235075183
2526,3028632.2529459405
2527,3049018.570789404
2528,3087945.1471265294
2529,3040999.568063464
2530,3044010.7615813063
2531,3035465.9901742367
2532,3050792.939696906
2533,3029569.0985424183
2534,3043499.7640669965
2535,3078764.532214029
2536,3081826.2592069386
2537,3129265.254280703
2538,3124050.978501213
2539,3138933.1157309655
2540,3132260.0545501923
2541,3100814.363537385
2542,3088862.1683114795
2543,3083547.584378762
2544,3131828.7764921477
2545,3152364.715274732
2546,3144819.7870816635
2547,3211689.565426128
2548,3218577.1093175607
2549,3222093.082256865
2550,3210598.8380321283
2551,3230819.8512727837
2552,3246052.990637961
2553,3241701.1542851566
2554,3251344.153408897
2555,3237022.4467841364
2556,3255908.357418902
2557,3254141.126534965
2558,3247310.233466845
2559,3221976.8095521256
2560,3217606.513809776
2561,3197786.5871713473
2562,3242745.573905027
2563,3245060.261415317
2564,3268181.270132499
2565,3270234.996777909
2566,3283649.8152417657
2567,3310480.160815716
2568,3306276.2193008284
2569,3288666.3633951927
2570,3296520.311967738
2571,3227749.098332923
2572,3213387.1656151535
2573,3248007.9407792566
2574,3228732.9817315247
2575,3249964.438421514
2576,3263613.825482233
2577,3324813.0146840904
2578,3322869.9940602896
2579,3319455.8706112197
2580,3339403.792648251
2581,3349268.3355576703
2582,3360734.508231714
2583,3328976.4584782626
2584,3329599.51342119
2585,3343564.0214964384
2586,3378115.0354394554
2587,3363734.6317883683
2588,3376777.456111431
2589,3405312.9764239835
2590,3398071.41088037
2591,3425088.7920431993
2592,3448992.6326408125
2593,3419375.590159294
2594,3423584.549961093
2595,3412972.825330777
2596,3419305.3015436437
2597,3432950.2022375315
2598,3387745.3722198317
2599,3359259.265492523
2600,3383051.222608597
2601,3364472.1364780786
2602,3315696.127923548
2603,3316203.13666878
2604,3308726.7415075777
2605,3312432.98264668
2606,3246065.9265347477
2607,3267188.1165849995
2608,3280871.142040505
2609,3307707.817449839
2610,3287112.841376858
2611,3284643.879789901
2612,3301732.008216808
2613,3287928.1812012317
2614,3222083.713227148
2615,3239430.3813404175
2616,3201745.8726173704
2617,3184443.216138644
2618,3172381.159876528
2619,3129725.366337194
2620,3141142.8286752077
2621,3219334.6424611714
2622,3228592.3981552124
2623,3261203.311787095
2624,3271807.372737162
2625,3286197.651403954
2626,3275239.4353997973
2627,3254027.235279968
2628,3264890.893539167
2629,3263902.734309232
2630,3270023.490263553
2631,3308445.2855974743
2632,3300099.130166347
2633,3337812.416161447
2634,3345617.38847486
2635,3333293.245873058
2636,3296494.035287147
2637,3302322.8229747773
2638,3298734.9752455754
2639,3341193.1466335915
2640,3367794.2016662024
2641,3363279.2358054044
2642,3373737.8525421117
2643,3367948.7124449443
2644,3358748.8103115535
2645,3359309.6574171763
2646,3383158.009605989
2647,3393839.7882991126
2648,3410081.350545969
2649,3390564.599165666
2650,3379525.3596289065
2651,3352745.923867431
2652,3354924.9876885847
2653,3346814.6653759507
2654,3363549.4154421827
2655,3396308.164150021
2656,3405364.977962523
2657,3387585.3145438833
2658,3394427.3765374087
2659,3390105.2065921687
2660,3368305.109826214
2661,3336335.801412617
2662,3279490.0612829207
2663,3257688.2622509543
2664,3164018.116945652
2665,3197350.402708579
2666,3171299.6241598036
2667,3238208.1300702617
2668,3203764.019653693
2669,3146366.1304930304
2670,3187299.405511582
2671,3066580.6523516467
2672,3064830.6158927013
2673,3118822.9275714117
2674,3160518.167167783
2675,3133010.886205846
2676,3155649.7007930474
2677,3161166.8747379226
2678,3071600.222693963
2679,3099329.579775832
2680,3076147.3399766046
2681,3102058.5619429867
2682,3152511.05894398
2683,3161046.543335456
2684,3143612.9787719795
2685,3176430.1334128208
2686,3233197.503322879
2687,3245723.3726320434
2688,3275065.4470937294
2689,3293758.3145157597
2690,3295007.263279926
2691,3311236.079962995
2692,3340270.131611135
2693,3343292.3614854873
2694,3328315.0213288385
2695,3334507.221423577
2696,3331772.538958877
2697,3315450.189100276
2698,3313414.3849414866
2699,3274581.114157155
2700,3291204.655223266
2701,3277017.1111373324
2702,3286788.1113557154
2703,3272537.259732013
2704,3212334.1305710073
2705,3140703.6540169823
2706,3158264.6732886876
2707,3209902.932057941
2708,3184468.618430613
2709,3126538.528604355
2710,3159236.0727450317
2711,3192801.622802132
2712,3233268.954273829
2713,3241672.4413781445
2714,3286940.517966845
2715,3257368.001497944
2716,3260016.40046067
2717,3242534.472343594
2718,3294724.9318108703
2719,3302518.102057873
2720,3323085.1475803275
2721,3316655.7598315943
2722,3337314.7052354007
2723,3347185.9561146684
2724,3341520.1948191915
2725,3330396.482206353
2726,3313362.063114949
2727,3383445.018732656
2728,3433382.081291601
2729,3457128.6007409906
2730,3427909.372504324
2731,3460656.612632321
2732,3427379.101598311
2733,3413602.4678949127
2734,3392478.9228823483
2735,3373582.1631079176
2736,3371324.6460872944
2737,3403146.782828968
2738,3399846.3299571807
2739,3391962.3653926426
2740,3378715.118570431
2741,3412785.960237356
2742,3419610.118148922
2743,3427288.934539805
2744,3426302.8808358675
2745,3434080.906057628
2746,3416976.564626828
2747,3409358.776346718
2748,3380377.523278392
2749,3419314.4729889687
2750,3420212.2821257384
2751,3469869.850970598
2752,3466083.145395661
2753,3453893.179433373
2754,3449723.628626069
2755,3516590.7951922826
2756,3489844.779221433
2757,3518889.983743726
2758,3515059.1957358685
2759,3515357.564010109
2760,3508197.201234475
2761,3527740.8827436026
2762,3535520.3357581077
2763,3532729.829886173
2764,3553376.0026673395
2765,3550929.93918917
2766,3529444.19050037
2767,3544411.2167938547
2768,3594126.1002053963
2769,3549637.294619263
